,displayName,period_type,segmentCategory,segmentName,startDate,unitType,value
1275,Toronto-Dominion Bank (TD),fiscal_year,Business Segment,Wholesale Banking,11/1/13,currency,2680000000
1276,Toronto-Dominion Bank (TD),fiscal_year,Business Segment,Corporate,11/1/13,currency,955000000
1277,Toronto-Dominion Bank (TD),fiscal_year,Business Segment,Canadian Retail,11/1/13,currency,19161000000
1278,Toronto-Dominion Bank (TD),fiscal_year,Business Segment,U.S. Retail,11/1/14,currency,8229000000
1279,Toronto-Dominion Bank (TD),fiscal_year,Business Segment,Wholesale Banking,11/1/14,currency,2926000000
1280,Toronto-Dominion Bank (TD),fiscal_year,Business Segment,Corporate,11/1/14,currency,586000000
1281,Toronto-Dominion Bank (TD),fiscal_year,Business Segment,Canadian Retail,11/1/14,currency,19685000000
1282,Toronto-Dominion Bank (TD),fiscal_year,Geographic Segment,United States,11/1/14,currency,10140000000
1283,Toronto-Dominion Bank (TD),fiscal_year,Geographic Segment,Canada,11/1/14,currency,20224000000
1284,Toronto-Dominion Bank (TD),fiscal_year,Geographic Segment,Other International,11/1/14,currency,1062000000
1285,Toronto-Dominion Bank (TD),fiscal_year,Business Segment,U.S. Retail,11/1/16,currency,10221000000
1286,Toronto-Dominion Bank (TD),fiscal_year,Business Segment,Wholesale Banking,11/1/16,currency,3271000000
1287,Toronto-Dominion Bank (TD),fiscal_year,Business Segment,Corporate,11/1/16,currency,1595000000
1288,Toronto-Dominion Bank (TD),fiscal_year,Business Segment,Canadian Retail,11/1/16,currency,21062000000
1289,Toronto-Dominion Bank (TD),fiscal_year,Geographic Segment,United States,11/1/16,currency,13371000000
1290,Toronto-Dominion Bank (TD),fiscal_year,Geographic Segment,Canada,11/1/16,currency,20862000000
1291,Toronto-Dominion Bank (TD),fiscal_year,Geographic Segment,Other International,11/1/16,currency,1916000000
1292,HB Fuller,fiscal_year,Business Segment,Construction Products,12/1/14,currency,272692000
1293,HB Fuller,fiscal_year,Business Segment,Asia Pacific,12/1/14,currency,230671000
1294,HB Fuller,fiscal_year,Geographic Segment,China,12/1/14,currency,226335000
1295,HB Fuller,fiscal_year,Geographic Segment,All Other Countries,12/1/14,currency,965889000
1296,HB Fuller,fiscal_year,Business Segment,Engineering Adhesives,12/1/14,currency,199919000
1297,HB Fuller,fiscal_year,Geographic Segment,United States,12/1/14,currency,891436000
1298,HB Fuller,fiscal_year,Business Segment,Americas Adhesives,12/1/14,currency,830811000
1299,HB Fuller,fiscal_year,Business Segment,EIMEA,12/1/14,currency,549568000
1300,HB Fuller,fiscal_year,Business Segment,Construction Products,1/1/16,currency,256346000
1301,HB Fuller,fiscal_year,Business Segment,Asia Pacific,1/1/16,currency,241827000
1302,HB Fuller,fiscal_year,Geographic Segment,China,1/1/16,currency,257779000
1303,HB Fuller,fiscal_year,Geographic Segment,All Other Countries,1/1/16,currency,966907000
1304,HB Fuller,fiscal_year,Business Segment,Engineering Adhesives,1/1/16,currency,245235000
1305,HB Fuller,fiscal_year,Geographic Segment,United States,1/1/16,currency,869919000
1306,HB Fuller,fiscal_year,Business Segment,Americas Adhesives,1/1/16,currency,806062000
1307,HB Fuller,fiscal_year,Business Segment,EIMEA,1/1/16,currency,545135000
1308,HB Fuller,fiscal_year,Business Segment,Construction Products,1/1/17,currency,238513000
1309,HB Fuller,fiscal_year,Business Segment,Asia Pacific,1/1/17,currency,264191000
1310,HB Fuller,fiscal_year,Geographic Segment,China,1/1/17,currency,302009000
1311,HB Fuller,fiscal_year,Geographic Segment,All Other Countries,1/1/17,currency,1034688000
1312,HB Fuller,fiscal_year,Business Segment,Engineering Adhesives,1/1/17,currency,289314000
1313,HB Fuller,fiscal_year,Geographic Segment,United States,1/1/17,currency,969346000
1314,HB Fuller,fiscal_year,Business Segment,Americas Adhesives,1/1/17,currency,888552000
1315,HB Fuller,fiscal_year,Business Segment,EIMEA,1/1/17,currency,548439000
1316,HB Fuller,fiscal_year,Business Segment,Royal Adhesives,1/1/17,currency,77034000
1317,Prestige Brands Holdings,fiscal_year,Geographic Segment,North American OTC Healthcare,4/1/15,currency,657871000
1318,Prestige Brands Holdings,fiscal_year,Geographic Segment,International OTC Healthcare,4/1/15,currency,806247000
1319,Prestige Brands Holdings,fiscal_year,Geographic Segment,North American OTC Healthcare,4/1/16,currency,720824000
1320,Prestige Brands Holdings,fiscal_year,Geographic Segment,International OTC Healthcare,4/1/16,currency,882060000
1321,Packaging Corporation of America,fiscal_year,Business Segment,Corporate and Other,1/1/15,currency,121300000
1322,Packaging Corporation of America,fiscal_year,Business Segment,Packaging,1/1/15,currency,4477300000
1323,Packaging Corporation of America,fiscal_year,Business Segment,Paper,1/1/15,currency,1143100000
1324,Packaging Corporation of America,fiscal_year,Business Segment,Corporate and Other,1/1/16,currency,100300000
1325,Packaging Corporation of America,fiscal_year,Business Segment,Packaging,1/1/16,currency,4584800000
1326,Packaging Corporation of America,fiscal_year,Business Segment,Paper,1/1/16,currency,1093900000
1327,Packaging Corporation of America,fiscal_year,Business Segment,Corporate and Other,1/1/17,currency,80800000
1328,Packaging Corporation of America,fiscal_year,Business Segment,Packaging,1/1/17,currency,5312300000
1329,Packaging Corporation of America,fiscal_year,Business Segment,Paper,1/1/17,currency,1051800000
1330,The Hut Group,fiscal_year,Geographic Segment,Rest of the World,1/1/16,currency,147009000
1331,The Hut Group,fiscal_year,Geographic Segment,UK,1/1/16,currency,184539000
1332,The Hut Group,fiscal_year,Geographic Segment,Europe,1/1/16,currency,169828000
1333,The Hut Group,fiscal_year,Geographic Segment,Rest of the World,1/1/17,currency,298615000
1334,The Hut Group,fiscal_year,Geographic Segment,UK,1/1/17,currency,223017000
1335,The Hut Group,fiscal_year,Geographic Segment,Europe,1/1/17,currency,214020000
1336,Nasdaq,fiscal_year,Business Segment,Market Services,1/1/14,currency,2229000000
1337,Nasdaq,fiscal_year,Business Segment,Corporate Services,1/1/14,currency,552000000
1338,Nasdaq,fiscal_year,Business Segment,Information Services,1/1/14,currency,473000000
1339,Nasdaq,fiscal_year,Business Segment,Market Technology,1/1/14,currency,246000000
1340,Nasdaq,fiscal_year,Business Segment,Market Services,1/1/15,currency,2084000000
1341,Nasdaq,fiscal_year,Business Segment,Corporate Services,1/1/15,currency,562000000
1342,Nasdaq,fiscal_year,Business Segment,Information Services,1/1/15,currency,512000000
1343,Nasdaq,fiscal_year,Business Segment,Market Technology,1/1/15,currency,245000000
1344,Nasdaq,fiscal_year,Business Segment,Market Services,1/1/16,currency,2255000000
1345,Nasdaq,fiscal_year,Business Segment,Corporate Services,1/1/16,currency,635000000
1346,Nasdaq,fiscal_year,Business Segment,Information Services,1/1/16,currency,540000000
1347,Nasdaq,fiscal_year,Business Segment,Market Technology,1/1/16,currency,275000000
1348,Nasdaq,fiscal_year,Business Segment,Market Services,1/1/17,currency,2418000000
1349,Nasdaq,fiscal_year,Business Segment,Corporate Services,1/1/17,currency,656000000
1350,Nasdaq,fiscal_year,Business Segment,Information Services,1/1/17,currency,588000000
1351,Nasdaq,fiscal_year,Business Segment,Market Technology,1/1/17,currency,303000000
1352,Nasdaq,fiscal_year,Geographic Segment,United States,1/1/17,currency,3062000000
1353,Nasdaq,fiscal_year,Geographic Segment,All other countries,1/1/17,currency,903000000
1354,Tennant,fiscal_year,Geographic Segment,Americas,1/1/15,currency,591405000
1355,Tennant,fiscal_year,Business Segment,"Europe, Middle East, Africa",1/1/15,currency,139834000
1356,Tennant,fiscal_year,Business Segment,Asia Pacific,1/1/15,currency,80560000
1357,Tennant,fiscal_year,Geographic Segment,Americas,1/1/16,currency,607026000
1358,Tennant,fiscal_year,Business Segment,"Europe, Middle East, Africa",1/1/16,currency,129046000
1359,Tennant,fiscal_year,Business Segment,Asia Pacific,1/1/16,currency,72500000
1360,Tennant,fiscal_year,Geographic Segment,Americas,1/1/17,currency,640274000
1361,Tennant,fiscal_year,Business Segment,"Europe, Middle East, Africa",1/1/17,currency,273738000
1362,Tennant,fiscal_year,Business Segment,Asia Pacific,1/1/17,currency,89054000
1363,Berry Global,fiscal_year,Business Segment,"Health, Hygiene & Specialties",10/1/16,currency,2369000000
1364,Berry Global,fiscal_year,Business Segment,Consumer Packaging,10/1/16,currency,2351000000
1365,Berry Global,fiscal_year,Business Segment,Engineered Materials,10/1/16,currency,2375000000
1366,Berry Global,fiscal_year,Geographic Segment,North America ,10/1/16,currency,5850000000
1367,Berry Global,fiscal_year,Geographic Segment,Europe ,10/1/16,currency,646000000
1368,Berry Global,fiscal_year,Geographic Segment,South America,10/1/16,currency,333000000
1369,Berry Global,fiscal_year,Geographic Segment,Asia,10/1/16,currency,266000000
1370,Rocky Brands,fiscal_year,Business Segment,﻿Wholesale,1/1/17,currency,166682253
1371,Rocky Brands,fiscal_year,Business Segment,Military,1/1/17,currency,38162740
1372,Rocky Brands,fiscal_year,Business Segment,Retail,1/1/17,currency,48351979
1373,SunOpta,fiscal_year,Business Segment,Global Ingredients,1/1/16,currency,574295000
1374,SunOpta,fiscal_year,Business Segment,Consumer Products,1/1/16,currency,772436000
1375,SunOpta,fiscal_year,Geographic Segment,United States,1/1/16,currency,1084199000
1376,SunOpta,fiscal_year,Geographic Segment,Canada,1/1/16,currency,30959000
1377,SunOpta,fiscal_year,Geographic Segment,Europe and Other,1/1/16,currency,231573000
1378,SunOpta,fiscal_year,Business Segment,Global Ingredients,1/1/17,currency,550527000
1379,SunOpta,fiscal_year,Business Segment,Consumer Products,1/1/17,currency,729066000
1380,SunOpta,fiscal_year,Geographic Segment,United States,1/1/17,currency,1001417000
1381,SunOpta,fiscal_year,Geographic Segment,Canada,1/1/17,currency,27929000
1382,SunOpta,fiscal_year,Geographic Segment,Europe and Other,1/1/17,currency,250247000
1383,Panasonic,fiscal_year,Business Segment,Other ,4/1/16,percentage,0.08
1384,Panasonic,fiscal_year,Business Segment,Eco Solutions,4/1/16,percentage,0.19
1385,Panasonic,fiscal_year,Geographic Segment,China,4/1/16,percentage,0.11
1386,Panasonic,fiscal_year,Geographic Segment,Japan,4/1/16,percentage,0.5
1387,Panasonic,fiscal_year,Geographic Segment,Asia,4/1/16,percentage,0.13
1388,Panasonic,fiscal_year,Geographic Segment,Americas,4/1/16,percentage,0.18
1389,Panasonic,fiscal_year,Geographic Segment,Europe,4/1/16,percentage,0.08
1390,Panasonic,fiscal_year,Business Segment,Appliances,4/1/16,percentage,0.29
1391,Panasonic,fiscal_year,Business Segment,Automotive and Industrial Systems,4/1/16,percentage,0.31
1392,Panasonic,fiscal_year,Business Segment,AVC Networks,4/1/16,percentage,0.13
1393,Panasonic,fiscal_year,Geographic Segment,China,4/1/17,percentage,0.12
1394,Panasonic,fiscal_year,Geographic Segment,Japan,4/1/17,percentage,0.47
1395,Panasonic,fiscal_year,Geographic Segment,Asia,4/1/17,percentage,0.14
1396,Panasonic,fiscal_year,Geographic Segment,Europe,4/1/17,percentage,0.1
1397,Panasonic,fiscal_year,Geographic Segment,Americas,4/1/17,percentage,0.17
1398,Panasonic,fiscal_year,Business Segment,Connected Solutions,4/1/17,percentage,0.13
1399,Panasonic,fiscal_year,Business Segment,Eco Solutions,4/1/17,percentage,0.23
1400,Panasonic,fiscal_year,Business Segment,Appliances,4/1/17,percentage,0.32
1401,Panasonic,fiscal_year,Business Segment,Automotive and Industrial Systems,4/1/17,percentage,0.32
1402,Panasonic,fiscal_year,Geographic Segment,Japan,4/1/15,currency,3.6018E+12
1403,Panasonic,fiscal_year,Geographic Segment,Americas,4/1/15,currency,1.2414E+12
1404,Panasonic,fiscal_year,Geographic Segment,Europe,4/1/15,currency,7.019E+11
1405,Panasonic,fiscal_year,Geographic Segment,Asia,4/1/15,currency,1.046E+12
1406,Panasonic,fiscal_year,Geographic Segment,China,4/1/15,currency,9.626E+11
1407,Panasonic,fiscal_year,Business Segment,AVC Networks,4/1/15,percentage,140000
1408,Panasonic,fiscal_year,Business Segment,Other ,4/1/15,percentage,80000
1409,Panasonic,fiscal_year,Business Segment,Eco Solutions,4/1/15,percentage,190000
1410,Panasonic,fiscal_year,Business Segment,Appliances,4/1/15,percentage,270000
1411,Panasonic,fiscal_year,Business Segment,Automotive and Industrial Systems,4/1/15,percentage,320000
1412,Panasonic,fiscal_year,Business Segment,Other ,4/1/18,percentage,309500
1413,Panasonic,fiscal_year,Business Segment,Automotive and Industrial Systems,4/1/18,percentage,2983100
1414,Panasonic,fiscal_year,Business Segment,Appliances,4/1/18,percentage,2750600
1415,Panasonic,fiscal_year,Business Segment,Eco Solutions,4/1/18,percentage,2036100
1416,Panasonic,fiscal_year,Business Segment,Connected Solutions,4/1/18,percentage,1127700
1417,Decora Blind Systems,fiscal_year,Geographic Segment,Rest of European Union,1/1/15,currency,2824782
1418,Decora Blind Systems,fiscal_year,Geographic Segment,Rest of the World,1/1/15,currency,261174
1419,Decora Blind Systems,fiscal_year,Geographic Segment,United Kingdom,1/1/15,currency,43670153
1420,Decora Blind Systems,fiscal_year,Geographic Segment,Rest of European Union,1/1/16,currency,4821073
1421,Decora Blind Systems,fiscal_year,Geographic Segment,Rest of the World,1/1/16,currency,220805
1422,Decora Blind Systems,fiscal_year,Geographic Segment,United Kingdom,1/1/16,currency,53784680
1423,Decora Blind Systems,fiscal_year,Geographic Segment,Rest of European Union,1/1/17,currency,6229804
1424,Decora Blind Systems,fiscal_year,Geographic Segment,Rest of the World,1/1/17,currency,229322
1425,Decora Blind Systems,fiscal_year,Geographic Segment,United Kingdom,1/1/17,currency,63179614
1426,Brunswick,fiscal_year,Geographic Segment,United States,1/1/15,currency,2474900000
1427,Brunswick,fiscal_year,Business Segment,Marine Engine,1/1/15,currency,2314300000
1428,Brunswick,fiscal_year,Business Segment,Boat,1/1/15,currency,879100000
1429,Brunswick,fiscal_year,Business Segment,Fitness,1/1/15,currency,794600000
1430,Brunswick,fiscal_year,Geographic Segment,International,1/1/15,currency,1305300000
1431,Brunswick,fiscal_year,Geographic Segment,United States,1/1/16,currency,2762200000
1432,Brunswick,fiscal_year,Business Segment,Marine Engine,1/1/16,currency,2441100000
1433,Brunswick,fiscal_year,Business Segment,Boat,1/1/16,currency,963700000
1434,Brunswick,fiscal_year,Business Segment,Fitness,1/1/16,currency,980400000
1435,Brunswick,fiscal_year,Geographic Segment,International,1/1/16,currency,1391700000
1436,Brunswick,fiscal_year,Geographic Segment,United States,1/1/17,currency,2972900000
1437,Brunswick,fiscal_year,Business Segment,Marine Engine,1/1/17,currency,2631800000
1438,Brunswick,fiscal_year,Business Segment,Boat,1/1/17,currency,1103000000
1439,Brunswick,fiscal_year,Business Segment,Fitness,1/1/17,currency,1033700000
1440,Brunswick,fiscal_year,Geographic Segment,International,1/1/17,currency,1537100000
1441,Duluth Trading Company,fiscal_year,Business Segment,Direct,2/1/17,currency,330940000
1442,Duluth Trading Company,fiscal_year,Business Segment,Retail,2/1/17,currency,140507000
1443,House of Fraser,fiscal_year,Geographic Segment,UK,2/1/16,currency,805100000
1444,House of Fraser,fiscal_year,Geographic Segment,Other,2/1/16,currency,1900000
1445,House of Fraser,fiscal_year,Geographic Segment,Europe,2/1/16,currency,27400000
1446,House of Fraser,fiscal_year,Geographic Segment,Australia,2/1/16,currency,1100000
1447,House of Fraser,fiscal_year,Geographic Segment,North America,2/1/16,currency,800000
1448,House of Fraser,fiscal_year,Geographic Segment,UK,2/1/15,currency,796900000
1449,House of Fraser,fiscal_year,Geographic Segment,Other,2/1/15,currency,1400000
1450,House of Fraser,fiscal_year,Geographic Segment,Europe,2/1/15,currency,26700000
1451,House of Fraser,fiscal_year,Geographic Segment,Australia,2/1/15,currency,100000
1452,House of Fraser,fiscal_year,Geographic Segment,North America,2/1/15,currency,600000
1453,House of Fraser,fiscal_year,Geographic Segment,UK,2/1/14,currency,757700000
1454,House of Fraser,fiscal_year,Geographic Segment,Other,2/1/14,currency,1000000
1455,House of Fraser,fiscal_year,Geographic Segment,Europe,2/1/14,currency,24700000
1456,House of Fraser,fiscal_year,Geographic Segment,Australia,2/1/14,currency,100000
1457,House of Fraser,fiscal_year,Geographic Segment,North America,2/1/14,currency,500000
1458,Myntra,fiscal_year,Business Segment,Trading Business,4/1/16,percentage,94
1459,Myntra,fiscal_year,Business Segment,Data Processing,4/1/16,percentage,6
1460,Momentive,fiscal_year,Business Segment,Quartz Technologies,1/1/17,currency,202000000
1461,Momentive,fiscal_year,Geographic Segment,Germany,1/1/17,currency,618000000
1462,Momentive,fiscal_year,Geographic Segment,United States,1/1/17,currency,801000000
1463,Momentive,fiscal_year,Geographic Segment,China,1/1/17,currency,276000000
1464,Momentive,fiscal_year,Geographic Segment,Other International,1/1/17,currency,409000000
1465,Momentive,fiscal_year,Geographic Segment,Japan,1/1/17,currency,227000000
1466,Momentive,fiscal_year,Business Segment,Performance Additives,1/1/17,currency,900000000
1467,Momentive,fiscal_year,Business Segment,Formulated and Basic Silicones,1/1/17,currency,1229000000
1468,The Hut Group,fiscal_year,Geographic Segment,Rest of the World,1/1/16,currency,147009000
1469,The Hut Group,fiscal_year,Geographic Segment,UK,1/1/16,currency,184539000
1470,The Hut Group,fiscal_year,Geographic Segment,Europe,1/1/16,currency,169828000
1471,The Hut Group,fiscal_year,Geographic Segment,Rest of the World,1/1/17,currency,298615000
1472,The Hut Group,fiscal_year,Geographic Segment,UK,1/1/17,currency,223017000
1473,The Hut Group,fiscal_year,Geographic Segment,Europe,1/1/17,currency,214020000
1474,Henkel,fiscal_year,Business Segment, Laundry & Home Care,1/1/15,currency,5137000000
1475,Henkel,fiscal_year,Business Segment,Beauty Care,1/1/15,currency,3833000000
1476,Henkel,fiscal_year,Business Segment,Adhesive Technologies,1/1/15,currency,8992000000
1477,Henkel,fiscal_year,Business Segment, Laundry & Home Care,1/1/14,currency,4626000000
1478,Henkel,fiscal_year,Business Segment,Beauty Care,1/1/14,currency,3547000000
1479,Henkel,fiscal_year,Business Segment,Adhesive Technologies,1/1/14,currency,8127000000
1480,Henkel,fiscal_year,Business Segment, Laundry & Home Care,1/1/17,currency,6651000000
1481,Henkel,fiscal_year,Business Segment,Beauty Care,1/1/17,currency,3868000000
1482,Henkel,fiscal_year,Business Segment,Adhesive Technologies,1/1/17,currency,9387000000
1483,Henkel,fiscal_year,Business Segment,Corporate,1/1/17,currency,123000000
1484,Henkel,fiscal_year,Geographic Segment,North America,1/1/17,currency,5162000000
1485,Henkel,fiscal_year,Geographic Segment,Latin America,1/1/17,currency,1142000000
1486,Henkel,fiscal_year,Geographic Segment,Eastern Europe,1/1/17,currency,2897000000
1487,Henkel,fiscal_year,Geographic Segment,Western Europe,1/1/17,currency,6033000000
1488,Henkel,fiscal_year,Geographic Segment,Africa / Middle East,1/1/17,currency,1302000000
1489,Henkel,fiscal_year,Geographic Segment,Asia-Pacific,1/1/17,currency,3371000000
1490,Watsco,fiscal_year,Geographic Segment,Canada,1/1/15,currency,263908000
1491,Watsco,fiscal_year,Geographic Segment,United States,1/1/15,currency,3710977000
1492,Watsco,fiscal_year,Geographic Segment,Mexico,1/1/15,currency,138354000
1493,Watsco,fiscal_year,Geographic Segment,Canada,1/1/16,currency,267220000
1494,Watsco,fiscal_year,Geographic Segment,United States,1/1/16,currency,3813204000
1495,Watsco,fiscal_year,Geographic Segment,Mexico,1/1/16,currency,140278000
1496,Watsco,fiscal_year,Geographic Segment,Canada,1/1/17,currency,269603000
1497,Watsco,fiscal_year,Geographic Segment,United States,1/1/17,currency,3919684000
1498,Watsco,fiscal_year,Geographic Segment,Mexico,1/1/17,currency,152668000
1499,John Lewis Partnership,fiscal_year,Business Segment,Waitrose,2/1/15,currency,6086000000
1500,John Lewis Partnership,fiscal_year,Business Segment,John Lewis,2/1/15,currency,3662800000
1501,John Lewis Partnership,fiscal_year,Business Segment,Waitrose,2/1/16,currency,6245500000
1502,John Lewis Partnership,fiscal_year,Business Segment,John Lewis,2/1/16,currency,3780700000
1503,John Lewis Partnership,fiscal_year,Business Segment,Waitrose,2/1/17,currency,6354700000
1504,John Lewis Partnership,fiscal_year,Business Segment,John Lewis,2/1/17,currency,3849300000
1505,Iceland Foods,fiscal_year,Geographic Segment,Rest of the World,4/1/17,currency,2100000
1506,Iceland Foods,fiscal_year,Geographic Segment,UK,4/1/17,currency,2944700000
1507,Iceland Foods,fiscal_year,Geographic Segment,Europe,4/1/17,currency,70100000
1508,Iceland Foods,fiscal_year,Geographic Segment,Rest of the World,4/1/16,currency,2500000
1509,Iceland Foods,fiscal_year,Geographic Segment,UK,4/1/16,currency,2744900000
1510,Iceland Foods,fiscal_year,Geographic Segment,Europe,4/1/16,currency,44800000
1511,Edgewell Personal Care,fiscal_year,Business Segment,Feminine Care,10/1/15,currency,388900000
1512,Edgewell Personal Care,fiscal_year,Business Segment,Sun and Skin Care,10/1/15,currency,414900000
1513,Edgewell Personal Care,fiscal_year,Business Segment,All Other,10/1/15,currency,132400000
1514,Edgewell Personal Care,fiscal_year,Business Segment,Wet Shave,10/1/15,currency,1425800000
1515,Edgewell Personal Care,fiscal_year,Geographic Segment,United States,10/1/15,currency,1392000000
1516,Edgewell Personal Care,fiscal_year,Geographic Segment,International,10/1/15,currency,970000000
1517,Edgewell Personal Care,fiscal_year,Business Segment,Wet Shave,10/1/16,currency,1375300000
1518,Edgewell Personal Care,fiscal_year,Business Segment,All Other,10/1/16,currency,131100000
1519,Edgewell Personal Care,fiscal_year,Geographic Segment,International,10/1/16,currency,967900000
1520,Edgewell Personal Care,fiscal_year,Business Segment,Sun and Skin Care,10/1/16,currency,440400000
1521,Edgewell Personal Care,fiscal_year,Business Segment,Feminine Care,10/1/16,currency,351600000
1522,Edgewell Personal Care,fiscal_year,Geographic Segment,United States,10/1/16,currency,1330500000
1523,Edgewell Personal Care,fiscal_year,Geographic Segment,United States,10/1/17,currency,1245800000
1524,Edgewell Personal Care,fiscal_year,Business Segment,Feminine Care,10/1/17,currency,329500000
1525,Edgewell Personal Care,fiscal_year,Business Segment,Sun and Skin Care,10/1/17,currency,449700000
1526,Edgewell Personal Care,fiscal_year,Geographic Segment,International,10/1/17,currency,988600000
1527,Edgewell Personal Care,fiscal_year,Business Segment,All Other,10/1/17,currency,125100000
1528,Edgewell Personal Care,fiscal_year,Business Segment,Wet Shave,10/1/17,currency,1330100000
1529,CFAO,fiscal_year,Business Segment,Consumer Goods,1/1/15,currency,389700000
1530,CFAO,fiscal_year,Business Segment,Healthcare,1/1/15,currency,1251500000
1531,CFAO,fiscal_year,Business Segment,Equipment & Services,1/1/15,currency,1962600000
1532,CFAO,fiscal_year,Business Segment,Consumer Goods,1/1/14,currency,391800000
1533,CFAO,fiscal_year,Business Segment,Healthcare,1/1/14,currency,1216200000
1534,CFAO,fiscal_year,Business Segment,Equipment & Services,1/1/14,currency,2081300000
1535,Walgreens Boots Alliance,fiscal_year,Geographic Segment,United Kingdom,9/1/15,currency,14081000000
1536,Walgreens Boots Alliance,fiscal_year,Geographic Segment,Other,9/1/15,currency,2675000000
1537,Walgreens Boots Alliance,fiscal_year,Geographic Segment,United States of America,9/1/15,currency,83802000000
1538,Walgreens Boots Alliance,fiscal_year,Geographic Segment,Europe,9/1/15,currency,16793000000
1539,Walgreens Boots Alliance,fiscal_year,Business Segment,Retail Pharmacy USA,9/1/15,currency,83802000000
1540,Walgreens Boots Alliance,fiscal_year,Business Segment,Retail Pharmacy International,9/1/15,currency,13256000000
1541,Walgreens Boots Alliance,fiscal_year,Business Segment,Pharmaceutical Wholesale,9/1/15,currency,20293000000
1542,Walgreens Boots Alliance,fiscal_year,Business Segment,Retail Pharmacy USA,9/1/16,currency,87302000000
1543,Walgreens Boots Alliance,fiscal_year,Business Segment,Retail Pharmacy International,9/1/16,currency,11813000000
1544,Walgreens Boots Alliance,fiscal_year,Geographic Segment,United Kingdom,9/1/16,currency,12552000000
1545,Walgreens Boots Alliance,fiscal_year,Geographic Segment,Other,9/1/16,currency,2136000000
1546,Walgreens Boots Alliance,fiscal_year,Geographic Segment,United States of America,9/1/16,currency,87302000000
1547,Walgreens Boots Alliance,fiscal_year,Geographic Segment,Europe,9/1/16,currency,16224000000
1548,Walgreens Boots Alliance,fiscal_year,Business Segment,Pharmaceutical Wholesale,9/1/16,currency,19099000000
1549,Walgreens Boots Alliance,fiscal_year,Geographic Segment,United Kingdom,9/1/17,currency,1329700000
1550,Walgreens Boots Alliance,fiscal_year,Geographic Segment,Other,9/1/17,currency,2254000000
1551,Walgreens Boots Alliance,fiscal_year,Geographic Segment,United States of America,9/1/17,currency,98392000000
1552,Walgreens Boots Alliance,fiscal_year,Geographic Segment,Europe,9/1/17,currency,17594000000
1553,Walgreens Boots Alliance,fiscal_year,Business Segment,Retail Pharmacy USA,9/1/17,currency,98392000000
1554,Walgreens Boots Alliance,fiscal_year,Business Segment,Retail Pharmacy International,9/1/17,currency,12281000000
1555,Walgreens Boots Alliance,fiscal_year,Business Segment,Pharmaceutical Wholesale,9/1/17,currency,20864000000
1556,Oasis Fashions,fiscal_year,Business Segment,Retailing,3/1/16,currency,247000000
1557,Oasis Fashions,fiscal_year,Business Segment,Overseas Franchising,3/1/16,currency,16400000
1558,Oasis Fashions,fiscal_year,Business Segment,Wholesale,3/1/16,currency,10100000
1559,Oasis Fashions,fiscal_year,Business Segment,Services,3/1/16,currency,1000000
1560,Oasis Fashions,fiscal_year,Business Segment,Licensing,3/1/16,currency,200000
1561,Oasis Fashions,fiscal_year,Business Segment,Retailing,3/1/15,currency,258700000
1562,Oasis Fashions,fiscal_year,Business Segment,Overseas Franchising,3/1/15,currency,17800000
1563,Oasis Fashions,fiscal_year,Business Segment,Wholesale,3/1/15,currency,12200000
1564,Oasis Fashions,fiscal_year,Business Segment,Services,3/1/15,currency,1600000
1565,Oasis Fashions,fiscal_year,Business Segment,Licensing,3/1/15,currency,100000
1566,Yunji,fiscal_year,Business Segment,Other,1/1/17,currency,21144000
1567,Yunji,fiscal_year,Business Segment,Membership program revenue,1/1/17,currency,510818000
1568,Yunji,fiscal_year,Business Segment,Sales of merchandise,1/1/17,currency,5912109000
1569,Yunji,fiscal_year,Business Segment,Membership program revenue,1/1/16,currency,155391000
1570,Yunji,fiscal_year,Business Segment,Sales of merchandise,1/1/16,currency,1129053000
1571,Yunji,fiscal_year,Business Segment,Other,1/1/18,currency,74363000
1572,Yunji,fiscal_year,Business Segment,Membership program revenue,1/1/18,currency,1552437000
1573,Yunji,fiscal_year,Business Segment,Sales of merchandise,1/1/18,currency,11388425000
1574,Carrefour,fiscal_year,Geographic Segment,Asia ,1/1/17,currency,5907000000
1575,Carrefour,fiscal_year,Geographic Segment,Latin America ,1/1/17,currency,16042000000
1576,Carrefour,fiscal_year,Geographic Segment,Rest of Europe ,1/1/17,currency,21112000000
1577,Carrefour,fiscal_year,Geographic Segment,France,1/1/17,currency,35835000000
1578,Rubicon Project,fiscal_year,Geographic Segment,International,1/1/16,currency,95444000
1579,Rubicon Project,fiscal_year,Geographic Segment,US,1/1/16,currency,182777000
1580,Rubicon Project,fiscal_year,Geographic Segment,International,1/1/17,currency,59978000
1581,Rubicon Project,fiscal_year,Geographic Segment,US,1/1/17,currency,95567000
1582,Rubicon Project,fiscal_year,Geographic Segment,International,1/1/18,currency,41665000
1583,Rubicon Project,fiscal_year,Geographic Segment,US,1/1/18,currency,83020000
1584,DUNI,fiscal_year,Business Segment,Table Top,1/1/15,currency,2266000000
1585,DUNI,fiscal_year,Business Segment,Meal Service,1/1/15,currency,616000000
1586,DUNI,fiscal_year,Business Segment,Consumer,1/1/15,currency,1063000000
1587,DUNI,fiscal_year,Business Segment,New Markets,1/1/15,currency,207000000
1588,DUNI,fiscal_year,Business Segment,Materials & Services,1/1/15,currency,48000000
1589,DUNI,fiscal_year,Business Segment,Table Top,1/1/14,currency,2179000000
